"","first_condition","1:1:compressed write","1:1:uncompressed pipe","1:1:uncompressed write","1:2:compressed pipe","1:2:compressed write","1:2:uncompressed pipe","1:2:uncompressed write","1:4:compressed pipe","1:4:compressed write","1:4:uncompressed pipe","1:4:uncompressed write","1:8:compressed pipe","1:8:compressed write","1:8:uncompressed pipe","1:8:uncompressed write","2:1:compressed pipe","2:1:compressed write","2:1:uncompressed pipe","2:1:uncompressed write","2:2:compressed pipe","2:2:compressed write","2:2:uncompressed pipe","2:2:uncompressed write","2:4:compressed pipe","2:4:compressed write","2:4:uncompressed pipe","2:4:uncompressed write","2:8:compressed pipe","2:8:compressed write","2:8:uncompressed pipe","2:8:uncompressed write","4:1:compressed pipe","4:1:compressed write","4:1:uncompressed pipe","4:1:uncompressed write","4:2:compressed pipe","4:2:compressed write","4:2:uncompressed pipe","4:2:uncompressed write","4:4:compressed pipe","4:4:compressed write","4:4:uncompressed pipe","4:4:uncompressed write","4:8:compressed pipe","4:8:compressed write","4:8:uncompressed pipe","4:8:uncompressed write","8:1:compressed pipe","8:1:compressed write","8:1:uncompressed pipe","8:1:uncompressed write","8:2:compressed pipe","8:2:compressed write","8:2:uncompressed pipe","8:2:uncompressed write","8:4:compressed pipe","8:4:compressed write","8:4:uncompressed pipe","8:4:uncompressed write","8:8:compressed pipe","8:8:compressed write","8:8:uncompressed pipe","8:8:uncompressed write","1:1:compressed pipe"
"21","2:2:compressed pipe",-28.6466666666667,-16.25,-21.0966666666667,-16.6933333333333,-30.4366666666667,-17.7833333333333,-23.2066666666667,-20.2866666666667,-31.94,-20.8866666666667,-25.3333333333333,-28.1566666666667,-39.5833333333333,-28.56,-24.28,0.939999999999937,-17.21,0.626666666666679,-7.91999999999996,NA,-17.8466666666666,-0.0533333333333239,-7.50999999999999,-2.28999999999997,-17.5766666666666,-2.72333333333331,-9.62666666666665,-6.04999999999997,-20.8866666666667,-7.07333333333331,-9.47666666666666,8.18666666666665,-12.1366666666667,8.16333333333332,0.433333333333319,7.81999999999998,-12.9733333333333,7.33999999999999,0.126666666666658,6.82999999999998,-14.1866666666667,6.51333333333332,-1.29666666666667,5.57666666666665,-17.68,5.54666666666666,-2.75000000000001,10.28,-13.49,10.6566666666667,3.77666666666669,9.88000000000002,-13.5566666666666,9.3466666666667,3.56000000000002,9.19000000000002,-14.7433333333333,8.8866666666667,2.03333333333337,8.12000000000002,-17.9333333333333,8.01000000000003,0.020000000000028,-14.3433333333332
"22","2:2:compressed write",-10.8,1.59666666666664,-3.25000000000006,1.15333333333331,-12.59,0.0633333333333113,-5.36000000000004,-2.44000000000001,-14.0933333333333,-3.04000000000001,-7.48666666666664,-10.31,-21.7366666666667,-10.7133333333334,-6.43333333333337,18.7866666666666,0.636666666666684,18.4733333333333,9.92666666666668,17.8466666666666,NA,17.7933333333333,10.3366666666667,15.5566666666667,0.270000000000003,15.1233333333333,8.21999999999998,11.7966666666667,-3.04000000000002,10.7733333333333,8.36999999999998,26.0333333333333,5.70999999999996,26.01,18.28,25.6666666666666,4.8733333333333,25.1866666666666,17.9733333333333,24.6766666666666,3.65999999999997,24.36,16.55,23.4233333333333,0.166666666666636,23.3933333333333,15.0966666666666,28.1266666666667,4.35666666666667,28.5033333333333,21.6233333333333,27.7266666666667,4.29,27.1933333333333,21.4066666666667,27.0366666666667,3.10333333333334,26.7333333333333,19.88,25.9666666666667,-0.0866666666666518,25.8566666666667,17.8666666666667,3.5033333333334
"23","2:2:uncompressed pipe",-28.5933333333334,-16.1966666666667,-21.0433333333334,-16.64,-30.3833333333333,-17.73,-23.1533333333334,-20.2333333333333,-31.8866666666667,-20.8333333333333,-25.28,-28.1033333333333,-39.53,-28.5066666666667,-24.2266666666667,0.993333333333261,-17.1566666666666,0.680000000000003,-7.86666666666664,0.0533333333333239,-17.7933333333333,NA,-7.45666666666666,-2.23666666666665,-17.5233333333333,-2.66999999999999,-9.57333333333333,-5.99666666666665,-20.8333333333333,-7.01999999999999,-9.42333333333333,8.23999999999998,-12.0833333333334,8.21666666666664,0.486666666666643,7.87333333333331,-12.92,7.39333333333331,0.179999999999982,6.8833333333333,-14.1333333333333,6.56666666666665,-1.24333333333335,5.62999999999997,-17.6266666666667,5.59999999999999,-2.69666666666668,10.3333333333334,-13.4366666666666,10.71,3.83000000000002,9.93333333333335,-13.5033333333333,9.40000000000002,3.61333333333335,9.24333333333335,-14.69,8.94000000000002,2.08666666666669,8.17333333333334,-17.88,8.06333333333336,0.0733333333333519,-14.2899999999999
"24","2:2:uncompressed write",-21.1366666666667,-8.74000000000002,-13.5866666666667,-9.18333333333334,-22.9266666666667,-10.2733333333333,-15.6966666666667,-12.7766666666667,-24.43,-13.3766666666667,-17.8233333333333,-20.6466666666667,-32.0733333333333,-21.05,-16.77,8.44999999999992,-9.69999999999997,8.13666666666667,-0.409999999999975,7.50999999999999,-10.3366666666667,7.45666666666666,NA,5.22000000000002,-10.0666666666666,4.78666666666667,-2.11666666666667,1.46000000000002,-13.3766666666667,0.436666666666675,-1.96666666666667,15.6966666666666,-4.62666666666669,15.6733333333333,7.94333333333331,15.33,-5.46333333333335,14.85,7.63666666666665,14.34,-6.67666666666668,14.0233333333333,6.21333333333331,13.0866666666666,-10.17,13.0566666666667,4.75999999999998,17.79,-5.97999999999998,18.1666666666667,11.2866666666667,17.39,-6.04666666666665,16.8566666666667,11.07,16.7,-7.23333333333331,16.3966666666667,9.54333333333335,15.63,-10.4233333333333,15.52,7.53000000000002,-6.83333333333325
"25","2:4:compressed pipe",-26.3566666666667,-13.96,-18.8066666666667,-14.4033333333334,-28.1466666666667,-15.4933333333334,-20.9166666666667,-17.9966666666667,-29.65,-18.5966666666667,-23.0433333333333,-25.8666666666667,-37.2933333333333,-26.27,-21.99,3.22999999999991,-14.92,2.91666666666665,-5.62999999999999,2.28999999999997,-15.5566666666667,2.23666666666665,-5.22000000000002,NA,-15.2866666666667,-0.433333333333344,-7.33666666666668,-3.76,-18.5966666666667,-4.78333333333334,-7.18666666666669,10.4766666666666,-9.84666666666671,10.4533333333333,2.72333333333329,10.11,-10.6833333333334,9.62999999999996,2.41666666666663,9.11999999999995,-11.8966666666667,8.8033333333333,0.993333333333297,7.86666666666662,-15.39,7.83666666666663,-0.460000000000036,12.57,-11.2,12.9466666666667,6.06666666666666,12.17,-11.2666666666667,11.6366666666667,5.84999999999999,11.48,-12.4533333333333,11.1766666666667,4.32333333333334,10.41,-15.6433333333333,10.3,2.31,-12.0533333333333
"26","2:4:compressed write",-11.07,1.32666666666663,-3.52000000000006,0.883333333333304,-12.86,-0.206666666666692,-5.63000000000005,-2.71000000000002,-14.3633333333333,-3.31000000000002,-7.75666666666664,-10.58,-22.0066666666667,-10.9833333333334,-6.70333333333338,18.5166666666666,0.366666666666681,18.2033333333333,9.65666666666667,17.5766666666666,-0.270000000000003,17.5233333333333,10.0666666666666,15.2866666666667,NA,14.8533333333333,7.94999999999998,11.5266666666667,-3.31000000000002,10.5033333333333,8.09999999999998,25.7633333333333,5.43999999999996,25.74,18.01,25.3966666666666,4.6033333333333,24.9166666666666,17.7033333333333,24.4066666666666,3.38999999999997,24.09,16.28,23.1533333333333,-0.103333333333367,23.1233333333333,14.8266666666666,27.8566666666667,4.08666666666667,28.2333333333333,21.3533333333333,27.4566666666667,4.02,26.9233333333333,21.1366666666667,26.7666666666667,2.83333333333334,26.4633333333333,19.61,25.6966666666667,-0.356666666666655,25.5866666666667,17.5966666666667,3.2333333333334
"27","2:4:uncompressed pipe",-25.9233333333334,-13.5266666666667,-18.3733333333334,-13.97,-27.7133333333333,-15.06,-20.4833333333334,-17.5633333333333,-29.2166666666667,-18.1633333333333,-22.61,-25.4333333333334,-36.86,-25.8366666666667,-21.5566666666667,3.66333333333325,-14.4866666666666,3.34999999999999,-5.19666666666665,2.72333333333331,-15.1233333333333,2.66999999999999,-4.78666666666667,0.433333333333344,-14.8533333333333,NA,-6.90333333333334,-3.32666666666666,-18.1633333333333,-4.35,-6.75333333333334,10.91,-9.41333333333337,10.8866666666666,3.15666666666663,10.5433333333333,-10.25,10.0633333333333,2.84999999999997,9.5533333333333,-11.4633333333334,9.23666666666664,1.42666666666664,8.29999999999996,-14.9566666666667,8.26999999999998,-0.0266666666666922,13.0033333333334,-10.7666666666667,13.38,6.50000000000001,12.6033333333333,-10.8333333333333,12.07,6.28333333333334,11.9133333333333,-12.02,11.61,4.75666666666668,10.8433333333333,-15.21,10.7333333333333,2.74333333333334,-11.6199999999999
"28","2:4:uncompressed write",-19.02,-6.62333333333335,-11.47,-7.06666666666668,-20.81,-8.15666666666667,-13.58,-10.66,-22.3133333333333,-11.26,-15.7066666666666,-18.53,-29.9566666666666,-18.9333333333334,-14.6533333333334,10.5666666666666,-7.5833333333333,10.2533333333333,1.70666666666669,9.62666666666665,-8.21999999999998,9.57333333333333,2.11666666666667,7.33666666666668,-7.94999999999998,6.90333333333334,NA,3.57666666666668,-11.26,2.55333333333334,0.149999999999999,17.8133333333333,-2.51000000000003,17.79,10.06,17.4466666666666,-3.34666666666669,16.9666666666666,9.75333333333331,16.4566666666666,-4.56000000000002,16.14,8.32999999999998,15.2033333333333,-8.05333333333335,15.1733333333333,6.87666666666665,19.9066666666667,-3.86333333333332,20.2833333333333,13.4033333333333,19.5066666666667,-3.92999999999999,18.9733333333334,13.1866666666667,18.8166666666667,-5.11666666666665,18.5133333333333,11.66,17.7466666666667,-8.30666666666664,17.6366666666667,9.64666666666668,-4.71666666666658
"29","2:8:compressed pipe",-22.5966666666667,-10.2,-15.0466666666667,-10.6433333333334,-24.3866666666667,-11.7333333333334,-17.1566666666667,-14.2366666666667,-25.89,-14.8366666666667,-19.2833333333333,-22.1066666666667,-33.5333333333333,-22.51,-18.23,6.98999999999991,-11.16,6.67666666666665,-1.86999999999999,6.04999999999997,-11.7966666666667,5.99666666666665,-1.46000000000002,3.76,-11.5266666666667,3.32666666666666,-3.57666666666668,NA,-14.8366666666667,-1.02333333333334,-3.42666666666668,14.2366666666666,-6.08666666666671,14.2133333333333,6.48333333333329,13.87,-6.92333333333337,13.39,6.17666666666663,12.88,-8.1366666666667,12.5633333333333,4.7533333333333,11.6266666666666,-11.63,11.5966666666666,3.29999999999997,16.33,-7.44,16.7066666666667,9.82666666666666,15.93,-7.50666666666667,15.3966666666667,9.61,15.24,-8.69333333333333,14.9366666666667,8.08333333333334,14.17,-11.8833333333333,14.06,6.07,-8.29333333333327
"30","2:8:compressed write",-7.76000000000002,4.63666666666666,-0.210000000000036,4.19333333333333,-9.55,3.10333333333333,-2.32000000000002,0.600000000000009,-11.0533333333333,7.105427357601e-15,-4.44666666666662,-7.27000000000001,-18.6966666666666,-7.67333333333335,-3.39333333333335,21.8266666666666,3.6766666666667,21.5133333333333,12.9666666666667,20.8866666666667,3.04000000000002,20.8333333333333,13.3766666666667,18.5966666666667,3.31000000000002,18.1633333333333,11.26,14.8366666666667,NA,13.8133333333333,11.41,29.0733333333333,8.74999999999998,29.05,21.32,28.7066666666666,7.91333333333332,28.2266666666666,21.0133333333333,27.7166666666666,6.69999999999999,27.4,19.59,26.4633333333333,3.20666666666666,26.4333333333333,18.1366666666667,31.1666666666667,7.39666666666669,31.5433333333333,24.6633333333334,30.7666666666667,7.33000000000002,30.2333333333334,24.4466666666667,30.0766666666667,6.14333333333336,29.7733333333334,22.92,29.0066666666667,2.95333333333337,28.8966666666667,20.9066666666667,6.54333333333342
"31","2:8:uncompressed pipe",-21.5733333333334,-9.17666666666669,-14.0233333333334,-9.62000000000002,-23.3633333333333,-10.71,-16.1333333333334,-13.2133333333333,-24.8666666666667,-13.8133333333333,-18.26,-21.0833333333334,-32.51,-21.4866666666667,-17.2066666666667,8.01333333333325,-10.1366666666666,7.69999999999999,-0.84666666666665,7.07333333333331,-10.7733333333333,7.01999999999999,-0.436666666666675,4.78333333333334,-10.5033333333333,4.35,-2.55333333333334,1.02333333333334,-13.8133333333333,NA,-2.40333333333334,15.26,-5.06333333333337,15.2366666666666,7.50666666666663,14.8933333333333,-5.90000000000003,14.4133333333333,7.19999999999997,13.9033333333333,-7.11333333333336,13.5866666666666,5.77666666666664,12.65,-10.6066666666667,12.62,4.32333333333331,17.3533333333334,-6.41666666666666,17.73,10.85,16.9533333333333,-6.48333333333333,16.42,10.6333333333333,16.2633333333333,-7.66999999999999,15.96,9.10666666666668,15.1933333333333,-10.86,15.0833333333333,7.09333333333334,-7.26999999999992
"32","2:8:uncompressed write",-19.17,-6.77333333333335,-11.62,-7.21666666666668,-20.96,-8.30666666666667,-13.73,-10.81,-22.4633333333333,-11.41,-15.8566666666666,-18.68,-30.1066666666666,-19.0833333333333,-14.8033333333334,10.4166666666666,-7.7333333333333,10.1033333333333,1.55666666666669,9.47666666666666,-8.36999999999998,9.42333333333333,1.96666666666667,7.18666666666669,-8.09999999999998,6.75333333333334,-0.149999999999999,3.42666666666668,-11.41,2.40333333333334,NA,17.6633333333333,-2.66000000000003,17.64,9.90999999999998,17.2966666666666,-3.49666666666668,16.8166666666666,9.60333333333331,16.3066666666666,-4.71000000000002,15.99,8.17999999999998,15.0533333333333,-8.20333333333335,15.0233333333333,6.72666666666665,19.7566666666667,-4.01333333333331,20.1333333333333,13.2533333333333,19.3566666666667,-4.07999999999998,18.8233333333334,13.0366666666667,18.6666666666667,-5.26666666666664,18.3633333333334,11.51,17.5966666666667,-8.45666666666664,17.4866666666667,9.49666666666668,-4.86666666666658
"33","4:1:compressed pipe",-36.8333333333333,-24.4366666666667,-29.2833333333333,-24.88,-38.6233333333333,-25.97,-31.3933333333333,-28.4733333333333,-40.1266666666666,-29.0733333333333,-33.5199999999999,-36.3433333333333,-47.77,-36.7466666666667,-32.4666666666667,-7.24666666666672,-25.3966666666666,-7.55999999999997,-16.1066666666666,-8.18666666666665,-26.0333333333333,-8.23999999999998,-15.6966666666666,-10.4766666666666,-25.7633333333333,-10.91,-17.8133333333333,-14.2366666666666,-29.0733333333333,-15.26,-17.6633333333333,NA,-20.3233333333333,-0.0233333333333334,-7.75333333333333,-0.366666666666671,-21.16,-0.846666666666664,-8.06,-1.35666666666667,-22.3733333333333,-1.67333333333333,-9.48333333333333,-2.61000000000001,-25.8666666666667,-2.63999999999999,-10.9366666666667,2.09333333333339,-21.6766666666666,2.47000000000003,-4.40999999999996,1.69333333333337,-21.7433333333333,1.16000000000005,-4.62666666666663,1.00333333333337,-22.93,0.700000000000042,-6.15333333333329,-0.066666666666638,-26.1199999999999,-0.17666666666662,-8.16666666666663,-22.5299999999999
"34","4:1:compressed write",-16.51,-4.11333333333332,-8.96000000000002,-4.55666666666665,-18.3,-5.64666666666665,-11.07,-8.14999999999997,-19.8033333333333,-8.74999999999997,-13.1966666666666,-16.02,-27.4466666666666,-16.4233333333333,-12.1433333333333,13.0766666666666,-5.07333333333327,12.7633333333334,4.21666666666672,12.1366666666667,-5.70999999999996,12.0833333333334,4.62666666666669,9.84666666666671,-5.43999999999996,9.41333333333337,2.51000000000003,6.08666666666671,-8.74999999999998,5.06333333333337,2.66000000000003,20.3233333333333,NA,20.3,12.57,19.9566666666667,-0.836666666666659,19.4766666666667,12.2633333333333,18.9666666666667,-2.04999999999999,18.65,10.84,17.7133333333333,-5.54333333333332,17.6833333333333,9.38666666666667,22.4166666666667,-1.35333333333329,22.7933333333334,15.9133333333334,22.0166666666667,-1.41999999999996,21.4833333333334,15.6966666666667,21.3266666666667,-2.60666666666662,21.0233333333334,14.17,20.2566666666667,-5.79666666666661,20.1466666666667,12.1566666666667,-2.20666666666656
"35","4:1:uncompressed pipe",-36.81,-24.4133333333333,-29.26,-24.8566666666667,-38.6,-25.9466666666666,-31.37,-28.45,-40.1033333333333,-29.05,-33.4966666666666,-36.32,-47.7466666666666,-36.7233333333333,-32.4433333333333,-7.22333333333338,-25.3733333333333,-7.53666666666664,-16.0833333333333,-8.16333333333332,-26.01,-8.21666666666664,-15.6733333333333,-10.4533333333333,-25.74,-10.8866666666666,-17.79,-14.2133333333333,-29.05,-15.2366666666666,-17.64,0.0233333333333334,-20.3,NA,-7.73,-0.343333333333337,-21.1366666666667,-0.823333333333331,-8.03666666666666,-1.33333333333334,-22.35,-1.65,-9.45999999999999,-2.58666666666667,-25.8433333333333,-2.61666666666666,-10.9133333333333,2.11666666666672,-21.6533333333333,2.49333333333337,-4.38666666666663,1.7166666666667,-21.72,1.18333333333338,-4.6033333333333,1.0266666666667,-22.9066666666666,0.723333333333375,-6.12999999999995,-0.0433333333333046,-26.0966666666666,-0.153333333333286,-8.14333333333329,-22.5066666666666
"36","4:1:uncompressed write",-29.08,-16.6833333333333,-21.53,-17.1266666666667,-30.87,-18.2166666666666,-23.64,-20.72,-32.3733333333333,-21.32,-25.7666666666666,-28.59,-40.0166666666666,-28.9933333333333,-24.7133333333333,0.506666666666618,-17.6433333333333,0.19333333333336,-8.35333333333328,-0.433333333333319,-18.28,-0.486666666666643,-7.94333333333331,-2.72333333333329,-18.01,-3.15666666666663,-10.06,-6.48333333333329,-21.32,-7.50666666666663,-9.90999999999998,7.75333333333333,-12.57,7.73,NA,7.38666666666666,-13.4066666666667,6.90666666666667,-0.306666666666661,6.39666666666666,-14.62,6.08000000000001,-1.72999999999999,5.14333333333333,-18.1133333333333,5.11333333333334,-3.18333333333333,9.84666666666672,-13.9233333333333,10.2233333333334,3.34333333333337,9.4466666666667,-13.99,8.91333333333338,3.1266666666667,8.7566666666667,-15.1766666666666,8.45333333333338,1.60000000000005,7.6866666666667,-18.3666666666666,7.57666666666671,-0.413333333333291,-14.7766666666666
"37","4:2:compressed pipe",-36.4666666666667,-24.07,-28.9166666666667,-24.5133333333333,-38.2566666666666,-25.6033333333333,-31.0266666666667,-28.1066666666666,-39.76,-28.7066666666666,-33.1533333333333,-35.9766666666667,-47.4033333333333,-36.38,-32.1,-6.88000000000005,-25.0299999999999,-7.1933333333333,-15.7399999999999,-7.81999999999998,-25.6666666666666,-7.87333333333331,-15.33,-10.11,-25.3966666666666,-10.5433333333333,-17.4466666666666,-13.87,-28.7066666666666,-14.8933333333333,-17.2966666666666,0.366666666666671,-19.9566666666667,0.343333333333337,-7.38666666666666,NA,-20.7933333333333,-0.479999999999993,-7.69333333333332,-0.990000000000002,-22.0066666666667,-1.30666666666666,-9.11666666666666,-2.24333333333334,-25.5,-2.27333333333332,-10.57,2.46000000000006,-21.31,2.83666666666671,-4.04333333333329,2.06000000000004,-21.3766666666666,1.52666666666672,-4.25999999999996,1.37000000000004,-22.5633333333333,1.06666666666671,-5.78666666666662,0.300000000000033,-25.7533333333333,0.190000000000051,-7.79999999999995,-22.1633333333332
"38","4:2:compressed write",-15.6733333333333,-3.27666666666666,-8.12333333333336,-3.71999999999999,-17.4633333333333,-4.80999999999999,-10.2333333333333,-7.31333333333331,-18.9666666666666,-7.91333333333331,-12.3599999999999,-15.1833333333333,-26.61,-15.5866666666667,-11.3066666666667,13.9133333333333,-4.23666666666661,13.6,5.05333333333338,12.9733333333333,-4.8733333333333,12.92,5.46333333333335,10.6833333333334,-4.6033333333333,10.25,3.34666666666669,6.92333333333337,-7.91333333333332,5.90000000000003,3.49666666666668,21.16,0.836666666666659,21.1366666666667,13.4066666666667,20.7933333333333,NA,20.3133333333333,13.1,19.8033333333333,-1.21333333333333,19.4866666666667,11.6766666666667,18.55,-4.70666666666666,18.52,10.2233333333333,23.2533333333334,-0.51666666666663,23.63,16.75,22.8533333333334,-0.5833333333333,22.32,16.5333333333334,22.1633333333334,-1.76999999999996,21.86,15.0066666666667,21.0933333333334,-4.95999999999995,20.9833333333334,12.9933333333334,-1.3699999999999
"39","4:2:uncompressed pipe",-35.9866666666667,-23.59,-28.4366666666667,-24.0333333333333,-37.7766666666666,-25.1233333333333,-30.5466666666667,-27.6266666666666,-39.28,-28.2266666666666,-32.6733333333333,-35.4966666666667,-46.9233333333333,-35.9,-31.62,-6.40000000000005,-24.5499999999999,-6.71333333333331,-15.26,-7.33999999999999,-25.1866666666666,-7.39333333333331,-14.85,-9.62999999999996,-24.9166666666666,-10.0633333333333,-16.9666666666666,-13.39,-28.2266666666666,-14.4133333333333,-16.8166666666666,0.846666666666664,-19.4766666666667,0.823333333333331,-6.90666666666667,0.479999999999993,-20.3133333333333,NA,-7.21333333333333,-0.510000000000009,-21.5266666666667,-0.826666666666664,-8.63666666666666,-1.76333333333334,-25.02,-1.79333333333333,-10.09,2.94000000000005,-20.83,3.3166666666667,-3.5633333333333,2.54000000000003,-20.8966666666666,2.00666666666671,-3.77999999999997,1.85000000000003,-22.0833333333333,1.54666666666671,-5.30666666666662,0.780000000000026,-25.2733333333333,0.670000000000044,-7.31999999999996,-21.6833333333332
"40","4:2:uncompressed write",-28.7733333333333,-16.3766666666667,-21.2233333333334,-16.82,-30.5633333333333,-17.91,-23.3333333333333,-20.4133333333333,-32.0666666666666,-21.0133333333333,-25.4599999999999,-28.2833333333333,-39.71,-28.6866666666667,-24.4066666666667,0.813333333333279,-17.3366666666666,0.500000000000021,-8.04666666666662,-0.126666666666658,-17.9733333333333,-0.179999999999982,-7.63666666666665,-2.41666666666663,-17.7033333333333,-2.84999999999997,-9.75333333333331,-6.17666666666663,-21.0133333333333,-7.19999999999997,-9.60333333333331,8.06,-12.2633333333333,8.03666666666666,0.306666666666661,7.69333333333332,-13.1,7.21333333333333,NA,6.70333333333332,-14.3133333333333,6.38666666666667,-1.42333333333333,5.44999999999999,-17.8066666666667,5.42000000000001,-2.87666666666667,10.1533333333334,-13.6166666666666,10.53,3.65000000000003,9.75333333333337,-13.6833333333333,9.22000000000004,3.43333333333337,9.06333333333336,-14.87,8.76000000000004,1.90666666666671,7.99333333333336,-18.0599999999999,7.88333333333338,-0.10666666666663,-14.4699999999999
"41","4:4:compressed pipe",-35.4766666666667,-23.08,-27.9266666666667,-23.5233333333333,-37.2666666666666,-24.6133333333333,-30.0366666666667,-27.1166666666666,-38.77,-27.7166666666666,-32.1633333333333,-34.9866666666667,-46.4133333333333,-35.39,-31.11,-5.89000000000004,-24.0399999999999,-6.2033333333333,-14.7499999999999,-6.82999999999998,-24.6766666666666,-6.8833333333333,-14.34,-9.11999999999995,-24.4066666666666,-9.5533333333333,-16.4566666666666,-12.88,-27.7166666666666,-13.9033333333333,-16.3066666666666,1.35666666666667,-18.9666666666667,1.33333333333334,-6.39666666666666,0.990000000000002,-19.8033333333333,0.510000000000009,-6.70333333333332,NA,-21.0166666666667,-0.316666666666656,-8.12666666666665,-1.25333333333333,-24.51,-1.28333333333332,-9.57999999999999,3.45000000000006,-20.32,3.82666666666671,-3.05333333333329,3.05000000000004,-20.3866666666666,2.51666666666672,-3.26999999999996,2.36000000000004,-21.5733333333333,2.05666666666671,-4.79666666666661,1.29000000000003,-24.7633333333333,1.18000000000005,-6.80999999999995,-21.1733333333332
"42","4:4:compressed write",-14.46,-2.06333333333333,-6.91000000000003,-2.50666666666666,-16.25,-3.59666666666666,-9.02000000000001,-6.09999999999998,-17.7533333333333,-6.69999999999998,-11.1466666666666,-13.97,-25.3966666666666,-14.3733333333333,-10.0933333333333,15.1266666666666,-3.02333333333328,14.8133333333334,6.26666666666671,14.1866666666667,-3.65999999999997,14.1333333333333,6.67666666666668,11.8966666666667,-3.38999999999997,11.4633333333334,4.56000000000002,8.1366666666667,-6.69999999999999,7.11333333333336,4.71000000000002,22.3733333333333,2.04999999999999,22.35,14.62,22.0066666666667,1.21333333333333,21.5266666666667,14.3133333333333,21.0166666666667,NA,20.7,12.89,19.7633333333333,-3.49333333333333,19.7333333333333,11.4366666666667,24.4666666666667,0.696666666666701,24.8433333333334,17.9633333333334,24.0666666666667,0.630000000000031,23.5333333333334,17.7466666666667,23.3766666666667,-0.556666666666629,23.0733333333334,16.22,22.3066666666667,-3.74666666666662,22.1966666666667,14.2066666666667,-0.156666666666567
"43","4:4:uncompressed pipe",-35.16,-22.7633333333333,-27.61,-23.2066666666667,-36.95,-24.2966666666667,-29.72,-26.8,-38.4533333333333,-27.4,-31.8466666666666,-34.67,-46.0966666666666,-35.0733333333333,-30.7933333333333,-5.57333333333339,-23.7233333333333,-5.88666666666665,-14.4333333333333,-6.51333333333332,-24.36,-6.56666666666665,-14.0233333333333,-8.8033333333333,-24.09,-9.23666666666664,-16.14,-12.5633333333333,-27.4,-13.5866666666666,-15.99,1.67333333333333,-18.65,1.65,-6.08000000000001,1.30666666666666,-19.4866666666667,0.826666666666664,-6.38666666666667,0.316666666666656,-20.7,NA,-7.81,-0.936666666666678,-24.1933333333333,-0.966666666666661,-9.26333333333333,3.76666666666672,-20.0033333333333,4.14333333333336,-2.73666666666663,3.3666666666667,-20.07,2.83333333333337,-2.9533333333333,2.6766666666667,-21.2566666666666,2.37333333333337,-4.47999999999996,1.60666666666669,-24.4466666666666,1.49666666666671,-6.4933333333333,-20.8566666666666
"44","4:4:uncompressed write",-27.35,-14.9533333333333,-19.8,-15.3966666666667,-29.14,-16.4866666666667,-21.91,-18.99,-30.6433333333333,-19.59,-24.0366666666666,-26.86,-38.2866666666666,-27.2633333333333,-22.9833333333333,2.23666666666661,-15.9133333333333,1.92333333333335,-6.62333333333329,1.29666666666667,-16.55,1.24333333333335,-6.21333333333331,-0.993333333333297,-16.28,-1.42666666666664,-8.32999999999998,-4.7533333333333,-19.59,-5.77666666666664,-8.17999999999998,9.48333333333333,-10.84,9.45999999999999,1.72999999999999,9.11666666666666,-11.6766666666667,8.63666666666666,1.42333333333333,8.12666666666665,-12.89,7.81,NA,6.87333333333332,-16.3833333333333,6.84333333333334,-1.45333333333333,11.5766666666667,-12.1933333333333,11.9533333333334,5.07333333333337,11.1766666666667,-12.26,10.6433333333334,4.8566666666667,10.4866666666667,-13.4466666666666,10.1833333333334,3.33000000000004,9.41666666666669,-16.6366666666666,9.30666666666671,1.3166666666667,-13.0466666666666
"45","4:8:compressed pipe",-34.2233333333333,-21.8266666666667,-26.6733333333333,-22.27,-36.0133333333333,-23.36,-28.7833333333333,-25.8633333333333,-37.5166666666666,-26.4633333333333,-30.9099999999999,-33.7333333333333,-45.1599999999999,-34.1366666666667,-29.8566666666667,-4.63666666666671,-22.7866666666666,-4.94999999999997,-13.4966666666666,-5.57666666666665,-23.4233333333333,-5.62999999999997,-13.0866666666666,-7.86666666666662,-23.1533333333333,-8.29999999999996,-15.2033333333333,-11.6266666666666,-26.4633333333333,-12.65,-15.0533333333333,2.61000000000001,-17.7133333333333,2.58666666666667,-5.14333333333333,2.24333333333334,-18.55,1.76333333333334,-5.44999999999999,1.25333333333333,-19.7633333333333,0.936666666666678,-6.87333333333332,NA,-23.2566666666666,-0.0299999999999834,-8.32666666666665,4.7033333333334,-19.0666666666666,5.08000000000004,-1.79999999999995,4.30333333333338,-19.1333333333333,3.77000000000005,-2.01666666666662,3.61333333333338,-20.3199999999999,3.31000000000005,-3.54333333333328,2.54333333333337,-23.5099999999999,2.43333333333339,-5.55666666666662,-19.9199999999999
